,id,id_str,full_text,sentiment,url,directive,emotions
319,1357718722237128704,1357718722237128704,OCEAN CONSERVATION: @NFLGreen Tackles #Coral Restoration Project in #Florida Ahead of #SuperBowlLV https://t.co/4IwmRhp8Kw,,,,
320,1357718404438888449,1357718404438888448,The results from a new study indicate that changes in gene expression of postlarval lobster may act as a mechanism to accommodate rapid changes in the #ocean environment. Learn more: https://t.co/oNkejfIGvg @UMaine #climatechange https://t.co/7NT0hRF6h7,,,,
321,1357717498116849664,1357717498116849664,NFL Green Tackles Coral Restoration Project in Florida - EcoWatch https://t.co/keupoGC3L8,,,,
322,1357716769499136002,1357716769499136000,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/iARElYBJXC,,,,
323,1357713750976065545,1357713750976065536,"Did not know about this. Too cool! 

NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/U96DEZN69M",,,,
324,1357709247010787328,1357709247010787328,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/p8y9q5Kv4K,,,,
325,1357702630458466307,1357702630458466304,"NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/ANvf0WO4UV 
Interesting: NFL doing more for the environment than the Trump Administration did in 4 years!",,,,
326,1357702142027530248,1357702142027530240,"With the #MapOfTheWeek, learn about global sea surface temperature regional trends, impacts of ocean warming and how 2021 is an important year for the ocean and climate change -&gt; https://t.co/gatduzhwsn

🌊#EUGreenDeal #ClimateAction #EU4Ocean https://t.co/V2QxUjA41D",,,,
327,1357691151223042049,1357691151223042048,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV. https://t.co/tm8HcCLsI7,,,,
328,1357684803328487427,1357684803328487424,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/ogQVPCr7wK,,,,
329,1357682459098439689,1357682459098439680,"Coral bleaching means coral dying❗
The negative impacts of #globalwarming have to be lessened, so nature has a chance to survive and in the end to save ourselves🌊. If this precious #ecosytem goes extinct there is no hope for an ongoing survival🌍. #RescuePlanetLife #coralreef https://t.co/4xf0gs0q1d",,,,
330,1357677893669724166,1357677893669724160,@mcmsharksxx How much is ocean warming temperature affecting shark populations?,,,,
331,1357673900948258819,1357673900948258816,"@aylasage ‘s #reefbite on colourful #coral #bleaching is a great read! 

Check it out ⬇️ https://t.co/BMtkgtr3Mb",,,,
332,1357664926840590340,1357664926840590336,"The oceans are getting warmer within every year. Oil &amp; plastics threatens the sea ecosytem.
Coral reefs have a symbiosis with zooxanthellae which are algae that provide starch. When the temperatures increase, corals are injecting their zooxanthellae which leads to coral bleaching https://t.co/gvenldrH6V",,,,
333,1357663407420432385,1357663407420432384,"An awesome new paper about coral bleaching:

Heat stress destabilizes symbiotic nutrient cycling in corals https://t.co/HUP0aBgc4F",,,,
334,1357644211479281665,1357644211479281664,"@kimfriedmans This does not mean that MPAs do not confer resilience, just that there are limits to such #resiliencethroughdiversity. If ocean warming events are frequent, intensive &amp; long enough, the limits to resilience will be breached &amp; the ecosystem altered, maybe even a regime shift",,,,
335,1357642826532741120,1357642826532741120,"Another prominent example is heatwaves and coral bleaching in the Great Barrier Reef, one of the largest and arguably one of the best managed MPA. https://t.co/QJjOYtTz8O",,,,
336,1357638599794167809,1357638599794167808,"The greatest quantities of ice lost were from floating sea ice, which is creating a positive feedback loop of increased ocean warming and further ice loss.  https://t.co/7yTMdhzhkF",,,,
337,1357611105347018753,1357611105347018752,Ocean Warming Threatens Baby Sharks in the Great Barrier Reef https://t.co/4g7g7N7Hz0 via @smithsonianmag,,,,
338,1357569910935805954,1357569910935805952,"Antarctic Peninsula hottest in three decades; rapid rate of ocean warming may be to blame, says study - World News , Firstpost
https://t.co/WlLF9QkdtX",,,,
339,1357531251716988931,1357531251716988928,Coral bleaching occurs when coral polyps expel algae that live inside their tissues. #savethecoral https://t.co/i7LmQvtTYn,,,,
340,1357479373473988608,1357479373473988608,"#WeekinReview! Coral bleaching caused by a disturbance in the metabolic equilibrium between coral and symbiotic algae and other ocean news, https://t.co/1moJwqwFl8  @EPFL_en @CoralCoE  @GBRFoundation @endangered @LostSpeciesDay @nature https://t.co/Kn1oEaCJMk",,,,
341,1357476423095750662,1357476423095750656,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/BZIXYteREN,,,,
342,1357428098065604608,1357428098065604608,"Buy Today  NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV: When we think of the Super Bowl — America's most popular sporting event, according to Arcadia Publishing — ocean conservation and military veterans usually aren't… https://t.co/fsH1gJx4Iw https://t.co/Hz2Q9Xlai6",,,,
343,1357404933306261505,1357404933306261504,Coral bleaching 🗣 https://t.co/5rPxEzDDDx,,,,
344,1357377152358838272,1357377152358838272,"Buy Today  NFL Green Tackles Coral Restoration Project in Tampa Ahead of Super Bowl LV: When we think of the Super Bowl — America's most popular sporting event, according to Arcadia Publishing — ocean conservation and military veterans usually aren't top… https://t.co/dcmr4Go9l0 https://t.co/EzWuXivOV4",,,,
345,1357345424550420495,1357345424550420480,@LauraSavino747 Sexual coral restoration 🌊,,,,
346,1357344382332985347,1357344382332985344,"The environmental impacts deals with the impacts that we are all familiar with: rise in global temp (global warming), sea level rise, biodiversity changes(such as coral bleaching, species going extinct, certain species become more prominent, etc), drought, flooding, storms,etc.",,,,
347,1357317445128753153,1357317445128753152,You shouldn't train damaged institutions or reject willingness to pay to divest from coral reef coral bleaching. Organize!,,,,
348,1357305817654042624,1357305817654042624,"Implemented by a Consortium led by CSIR, MarcoSouth is one of the 2 G&amp;A Projects in Southern Africa. Along the coral bleaching service, it also delivers services in the field of #fisheries  and #aquaculture, ship traffic, safety at sea, #waterquality.  https://t.co/5YrvvVDS43 https://t.co/CnqkIvlnyF",,,,
349,1357302128751042560,1357302128751042560,Ocean warming https://t.co/a9VqpFr2O2,,,,
350,1357270194297700359,1357270194297700352,"The answer is 1.14 °C or 2.05 °F❕

This seemingly small 🌡️ increase has led to devastating changes: ocean warming means greater melting of ice packs, leading to a rise in ocean levels, which can cause floods and other natural disasters.

But we can still turn the tide. #IDW2021 https://t.co/BJKzF7lI2o",,,,
351,1357270053075513347,1357270053075513344,"The answer is 1.14 °C or 2.05 °F❕

This seemingly small 🌡️ increase has led to devastating changes: ocean warming means greater melting of ice packs, leading to a rise in ocean levels, which can cause floods and other natural disasters.

But we can still turn the tide. #IDW2021 https://t.co/zCrxIlgizO",,,,
352,1357243002482229249,1357243002482229248,"MarCOSouth team (CSIR and Cordio-EA) working on the details of the MarCOSouth Coral Bleaching Service.  This service will be available on our website https://t.co/YEJBYxB1Fn within a few days time. 
@GMESAfrica @ug_gmes @nafcoast @CMEMS_EU @CopernicusEU @cop @CSIR @cordioea https://t.co/3G3mLCumG6",,,,
353,1357145378794078209,1357145378794078208,We're hiring! Read about our latest job opening here: Coral Restoration Fellow - US Virgin Islands - https://t.co/zxEnz49zmN #Conservation #greenjobs,,,,
354,1357128561514196992,1357128561514196992,"#CoralRestorationJob

@nature_org is hiring a 6mo Coral Restoration Fellow in the US Virgin Islands, Job ID49347

The Coral Restoration Fellow performs and participates in lab and field-based coral restoration activities at the US Virgin Islands Coral Innovation Hub in St. Croix",,,,
355,1357123412083187713,1357123412083187712,"Ocean warming has impact wildlife, like marine mammals feeding, nutrition and survival but has exhibit the plasticity of some predators (unusual sightings). Extreme warm periods as well extreme response. #MarineMammal #pinnipeds #OceanWarming #ClimateChange",,,,
356,1357120197019250688,1357120197019250688,"We monitored 9 football fields of coral restoration sites in 2020! 

Picture that when you are watching the #Superbowl this weekend, and read all about how this massive scale of monitoring is possible in Talking Science with The Coral Chronicles! https://t.co/dWrNOBQ4XU",,,,
357,1357105084044353536,1357105084044353536,"Warming waters cause the sharks to hatch early and underdeveloped, making them vulnerable to predation. https://t.co/Lzm5D6XU9j",,,,
358,1357098174020784129,1357098174020784128,"A study shows the oceanic mixed layer that works as a buffer to prevent extreme heating, becomes shallower and thinner every year, indicating the potential of increasing frequency and intensity of ocean warming events in the future. https://t.co/ESAm59ZfEk via ^YangY",,,,
359,1357069112342642688,1357069112342642688,"It’s always good to leave a place better than how you found it, and in some destinations, travelers can help protect coral reefs and marine environments by joining coral restoration efforts. Find out more: https://t.co/rdK2hg3ah3",,,,
360,1357052192474161154,1357052192474161152,"These seas absorb massive amounts of heat &amp; CO2, and evidence suggests the water circulating around the continent is warming at a rate faster than previously thought. It's a reminder of the importance of protecting Antarctica and mitigating #climatechange https://t.co/SffkXZJIgm",,,,
361,1357043035624906752,1357043035624906752,"Marine science ppl! I'm editing a Special Issue with contributions from ECR. There's a very nice submission dealing with ocean warming and microbes, but it's been impossible to secure one (1!) single reviewer the past two months. Everyone's busy. Anyone volunteering? Pls DM me!",,,,
362,1357041676502581254,1357041676502581248,"Southern Ocean waters are warming faster than thought, threatening Antarctic via @washingtonpost ice https://t.co/4GQzDMJAw7 

#climatechange #ocean #marineconservation #newstoday",,,,
363,1357026631009923072,1357026631009923072,".@blairsmenagerie's Animal Corner: A major discovery helps explain coral bleaching (SPOILERS: yup, it's climate change &amp; rising CO2): https://t.co/LDyZE2CV57. And please be sure to click ""Like"" and the big, red ""Subscribe"" button while you're there. #BlairsAnimalCorner https://t.co/YdQZdHwcSz",,,,
364,1357022029136953346,1357022029136953344,"Great to see innovative and active ARC Marine , creator of Reef Cubes boosting large-scale coral restoration projects and provide eco-friendly marine habitats, back in the news. This time with the World Economic Forum, 

? #coralre…https://t.co/3EeYO3zhbC https://t.co/jSrkQqDnxG",,,,
365,1357018764512874497,1357018764512874496,"In January 2019, @greg_asner mapped the Hawaiʻian Islands' coral reefs. He later re-mapped to measure how a marine heatwave changed conditions. This data can guide management decisions such as where restoration might be most successful. 

https://t.co/YOHvFi7w7R by @LenfestOcean",,,,
